fecha	producto_id	cantidad	precio_unitario
2026-05-11	77	1	2.35
2026-05-11	89	18.544	0.79
2026-05-11	12	2.56	2.25
2026-05-11	194	2.92	2.75
2026-05-11	99	1.06	2.99
2026-05-11	134	0.454	14.75
2026-05-11	57	1	1.35
2026-05-11	93	4	3
2026-05-11	42	1.151	1.39
2026-05-11	38	1.429	1.89
2026-05-11	79	3	1.55
2026-05-11	138	1.2	4.59
2026-05-11	218	4	1.39
2026-05-11	199	1.936	2.19
2026-05-11	53	1	2.59
2026-05-11	17	1	1.69
2026-05-11	158	1	2.29
2026-05-11	213	1	2.85
2026-05-11	121	4.574	1.29
2026-05-11	30	3	1.89
2026-05-11	55	1	2.99
2026-05-11	121	1.992	1.29
2026-05-11	219	2	0.99
2026-05-11	52	14.354	0.99
2026-05-11	117	0.44	2.5
2026-05-11	193	1	2.5
2026-05-11	146	0.086	14.39
2026-05-11	18	7.97	1.35
2026-05-11	194	0.36	2.75
2026-05-11	165	0.764	5
2026-05-11	69	2	1.25
2026-05-11	61	1	1.89
2026-05-11	195	4	2.25
2026-05-11	189	3	3.15
2026-05-11	121	9.209	1.29
2026-05-11	130	3	1.89
2026-05-11	78	6	1.09
2026-05-11	44	3.36	1.75
2026-05-11	199	0.457	2.19
2026-05-11	44	5.457	1.75
2026-05-11	8	1	2.25
2026-05-11	72	3	0.95
2026-05-11	84	5	1.59
2026-05-11	140	0.368	12.95
2026-05-11	127	1	2.49
2026-05-11	87	2	1.39
2026-05-11	185	2	1.99
2026-05-11	109	0.409	2.59
2026-05-11	28	2	2.85
2026-05-11	194	2.124	2.75
2026-05-11	94	3.965	2.85
2026-05-11	70	2	1.49
2026-05-11	91	10.275	0.69
2026-05-11	137	0.327	18.75
2026-05-11	226	1	1.35
2026-05-11	250	0.23	2.39
2026-05-11	100	0.338	2.69
2026-05-11	42	3.986	1.39
2026-05-11	128	1	2.25
2026-05-11	88	1.429	2.19
2026-05-11	49	1	3
2026-05-11	197	0.658	2.25
2026-05-11	107	0.477	1.99
2026-05-11	248	0.007	10.95
2026-05-11	33	2.34	1.59
2026-05-11	59	0.075	4
2026-05-11	193	3	2.5
2026-05-11	68	1	1.99
2026-05-11	28	1	2.85
2026-05-11	111	2.166	1.75
2026-05-11	81	4	1.25
2026-05-11	74	1	2.35
2026-05-11	27	1	2.59
2026-05-11	196	3	3.15
2026-05-11	127	1	2.49
2026-05-11	114	3.062	4.5
2026-05-11	227	1	1.69
2026-05-11	224	1	0.99
2026-05-11	41	4.524	1.85
2026-05-11	167	3	1.59
2026-05-11	101	2.99	3
2026-05-11	125	2	2.35
2026-05-11	97	0.2	1.75
2026-05-11	146	0.669	14.39
2026-05-11	106	4.714	1.99
2026-05-11	23	2	1.25
2026-05-11	190	3	3.15
2026-05-11	40	2	1.99
2026-05-11	125	1	2.35
2026-05-11	16	1.12	1.25
2026-05-11	213	1	2.85
2026-05-11	136	0.205	12.95
2026-05-11	96	0.88	2.5
2026-05-11	33	1.912	1.59
2026-05-11	93	3	3
2026-05-11	65	2	1.45
2026-05-11	195	1	2.25
2026-05-11	66	2	1.59
2026-05-11	93	3	3
2026-05-11	69	3	1.25
2026-05-11	24	1	1.19
2026-05-11	43	1.291	1.79
2026-05-11	54	2	2.59
2026-05-11	73	2	1.49
2026-05-11	50	1	3
2026-05-11	103	1.059	2.19
2026-05-11	38	3.524	1.89
2026-05-11	47	0.237	3
2026-05-11	166	4	2.45
2026-05-11	43	6.804	1.79
2026-05-11	145	0.139	22.95
2026-05-11	98	0.878	2.3
2026-05-11	79	1	1.55
2026-05-11	91	7.101	0.69
2026-05-11	142	0.289	6.95
2026-05-11	226	1	1.35
2026-05-11	190	3	3.15
2026-05-11	26	0.235	1.19
2026-05-11	93	1	3
2026-05-11	209	1	1.19
2026-05-11	209	1	1.19
2026-05-11	75	2	1.59
2026-05-11	144	0.288	5.39
2026-05-11	35	1	1.35
2026-05-11	118	0.135	4
2026-05-11	92	5.36	0.89
2026-05-11	85	1	1.49
2026-05-11	114	2.231	4.5
2026-05-11	135	0.327	12.95
2026-05-11	89	4.076	0.79
2026-05-11	139	0.216	14.95
2026-05-11	114	0.247	4.5
2026-05-11	71	1	1.99
2026-05-11	124	9.206	1.55
2026-05-11	187	1.334	5.45
2026-05-11	39	2.135	3.99
2026-05-11	214	1	2.79
2026-05-11	158	1	2.29
2026-05-11	113	0.019	4.25
2026-05-11	101	1.267	3
2026-05-11	122	0.05	2.99
2026-05-11	141	0.125	11.89
2026-05-11	11	2.005	3.95
2026-05-11	56	3	3.49
2026-05-11	107	1.729	1.99
2026-05-11	127	2	2.49
2026-05-11	108	0.166	2.35
2026-05-11	55	2	2.99
2026-05-11	121	3.721	1.29
2026-05-11	194	0.796	2.75
2026-05-11	153	1	1.99
2026-05-11	162	1	1.19
2026-05-11	121	4.535	1.29
2026-05-11	82	4	0.99
2026-05-11	27	1	2.59
2026-05-11	46	0.267	3
2026-05-11	31	0.374	5.69
2026-05-11	138	0.259	4.59
2026-05-11	207	1	1.29
2026-05-11	28	1	2.85
2026-05-11	77	1	2.35
2026-05-11	208	2	0.95
2026-05-11	148	0.169	5.99
2026-05-11	178	0.489	3.29
2026-05-11	52	2.101	0.99
2026-05-11	155	1	0.85
2026-05-11	216	1	2.79
2026-05-11	75	1	1.59
2026-05-11	198	5.933	1.19
2026-05-11	83	0.695	2.39
2026-05-11	197	4.076	2.25
2026-05-11	4	4	1.05
2026-05-11	105	1.423	1.75
2026-05-11	187	0.877	5.45
2026-05-11	149	0.301	4.99
2026-05-11	21	1	0.99
2026-05-11	71	1	1.99
2026-05-11	102	0.206	1.75
2026-05-11	28	1	2.85
2026-05-11	93	2	3
2026-05-11	83	1.452	2.39
2026-05-11	165	1.262	5
2026-05-11	87	1	1.39
2026-05-11	48	1	1.99
2026-05-11	58	1.145	2.49
2026-05-11	76	12	0.79
2026-05-12	117	0.468	2.5
2026-05-12	195	1	2.25
2026-05-12	112	0.429	2.59
2026-05-12	4	2	1.05
2026-05-12	213	1	2.85
2026-05-12	27	1	2.59
2026-05-12	146	0.353	14.39
2026-05-12	92	5.697	0.89
2026-05-12	93	5	3
2026-05-12	66	2	1.59
2026-05-12	68	1	1.99
2026-05-12	105	1.514	1.75
2026-05-12	89	14.19	0.79
2026-05-12	71	1	1.99
2026-05-12	166	4	2.45
2026-05-12	189	3	3.15
2026-05-12	190	3	3.15
2026-05-12	33	1.887	1.59
2026-05-12	18	2.644	1.35
2026-05-12	93	4	3
2026-05-12	227	1	1.69
2026-05-12	69	3	1.25
2026-05-12	100	0.357	2.69
2026-05-12	91	1.101	0.69
2026-05-12	94	1.674	2.85
2026-05-12	75	3	1.59
2026-05-12	54	2	2.59
2026-05-12	97	0.211	1.75
2026-05-12	125	3	2.35
2026-05-12	190	3	3.15
2026-05-12	77	1	2.35
2026-05-12	17	1	1.69
2026-05-12	94	2.54	2.85
2026-05-12	41	4.805	1.85
2026-05-12	84	5	1.59
2026-05-12	9	2	0.85
2026-05-12	114	3.162	4.5
2026-05-12	48	1	1.99
2026-05-12	74	1	2.35
2026-05-12	61	1	1.89
2026-05-12	40	2	1.99
2026-05-12	50	1	3
2026-05-12	43	0.352	1.79
2026-05-12	218	4	1.39
2026-05-12	82	4	0.99
2026-05-12	211	2	1.15
2026-05-12	101	2.563	3
2026-05-12	26	0.244	1.19
2026-05-12	43	3.078	1.79
2026-05-12	196	3	3.15
2026-05-12	154	1	1.99
2026-05-12	57	1	1.35
2026-05-12	136	0.219	12.95
2026-05-12	142	0.308	6.95
2026-05-12	149	0.321	4.99
2026-05-12	83	0.372	2.39
2026-05-12	103	1.128	2.19
2026-05-12	49	1	3
2026-05-12	11	0.858	3.95
2026-05-12	73	2	1.49
2026-05-12	12	1.818	2.25
2026-05-12	250	0.243	2.39
2026-05-12	38	5.265	1.89
2026-05-12	23	3	1.25
2026-05-12	88	1.516	2.19
2026-05-12	42	5.453	1.39
2026-05-12	226	1	1.35
2026-05-12	101	1.963	3
2026-05-12	197	1.956	2.25
2026-05-12	46	0.283	3
2026-05-12	197	2.258	2.25
2026-05-12	98	0.935	2.3
2026-05-12	113	0.019	4.25
2026-05-12	124	4.116	1.55
2026-05-12	194	2.189	2.75
2026-05-12	56	3	3.49
2026-05-12	102	0.223	1.75
2026-05-12	114	0.251	4.5
2026-05-12	137	0.348	18.75
2026-05-12	185	2	1.99
2026-05-12	33	1.912	1.59
2026-05-12	198	6.303	1.19
2026-05-12	158	1	2.29
2026-05-12	118	0.145	4
2026-05-12	199	1.507	2.19
2026-05-12	52	3	0.99
2026-05-12	43	1.575	1.79
2026-05-12	248	0.007	10.95
2026-05-12	111	2.303	1.75
2026-05-12	24	1.067	1.19
2026-05-12	187	1.675	5.45
2026-05-12	146	0.185	14.39
2026-05-12	70	2	1.49
2026-05-12	107	2.347	1.99
2026-05-12	138	0.488	4.59
2026-05-12	79	4	1.55
2026-05-12	96	0.932	2.5
2026-05-12	35	1	1.35
2026-05-12	194	4.291	2.75
2026-05-12	39	1.11	3.99
2026-05-12	130	3	1.89
2026-05-12	121	1.798	1.29
2026-05-12	135	0.347	12.95
2026-05-12	199	1.032	2.19
2026-05-12	207	1	1.29
2026-05-12	55	1	2.99
2026-05-12	52	2.293	0.99
2026-05-12	141	0.133	11.89
2026-05-12	85	1	1.49
2026-05-12	140	0.391	12.95
2026-05-12	81	4	1.25
2026-05-12	193	4	2.5
2026-05-12	219	2	0.99
2026-05-12	21	1	0.99
2026-05-12	106	5.01	1.99
2026-05-12	139	0.229	14.95
2026-05-12	124	5.897	1.55
2026-05-12	165	2.152	5
2026-05-12	8	1	2.25
2026-05-12	214	1	2.79
2026-05-12	167	3	1.59
2026-05-12	11	0.643	3.95
2026-05-12	122	0.054	2.99
2026-05-12	39	1.16	3.99
2026-05-12	155	1	0.85
2026-05-12	87	3	1.39
2026-05-12	187	0.673	5.45
2026-05-12	91	17.362	0.69
2026-05-12	4	2	1.05
2026-05-12	47	0.253	3
2026-05-12	121	1.55	1.29
2026-05-12	48	1	1.99
2026-05-12	195	4	2.25
2026-05-12	65	2	1.45
2026-05-12	59	0.08	4
2026-05-12	190	1	3.15
2026-05-12	213	1	2.85
2026-05-12	57	1	1.35
2026-05-12	44	2.794	1.75
2026-05-12	208	3	0.95
2026-05-12	146	0.263	14.39
2026-05-12	99	1.127	2.99
2026-05-12	16	1.192	1.25
2026-05-12	93	4	3
2026-05-12	53	1	2.59
2026-05-12	109	0.432	2.59
2026-05-12	11	0.63	3.95
2026-05-12	43	3.698	1.79
2026-05-12	76	9	0.79
2026-05-12	114	2.473	4.5
2026-05-12	71	1	1.99
2026-05-12	108	0.179	2.35
2026-05-12	58	1.217	2.49
2026-05-12	27	1	2.59
2026-05-12	28	3	2.85
2026-05-12	144	0.306	5.39
2026-05-12	127	1	2.49
2026-05-12	201	0.626	1.95
2026-05-12	69	2	1.25
2026-05-12	83	1.908	2.39
2026-05-12	18	5.83	1.35
2026-05-12	89	9.848	0.79
2026-05-12	127	2	2.49
2026-05-12	145	0.147	22.95
2026-05-12	33	0.818	1.59
2026-05-12	158	1	2.29
2026-05-12	72	1	0.95
2026-05-12	52	12.192	0.99
2026-05-12	127	1	2.49
2026-05-12	148	0.179	5.99
2026-05-12	55	2	2.99
2026-05-12	134	0.482	14.75
2026-05-12	162	1	1.19
2026-05-12	138	1.063	4.59
2026-05-12	121	9.07	1.29
2026-05-12	28	2	2.85
2026-05-12	31	0.397	5.69
2026-05-12	44	6.577	1.75
2026-05-12	95	4.205	2.39
2026-05-12	216	1	2.79
2026-05-12	128	1	2.25
2026-05-12	72	2	0.95
2026-05-12	224	1	0.99
2026-05-12	76	4	0.79
2026-05-12	112	1.336	2.59
2026-05-12	121	5.822	1.29
2026-05-12	178	0.52	3.29
2026-05-12	153	1	1.99
2026-05-12	209	1	1.19
2026-05-12	78	6	1.09
2026-05-12	12	0.902	2.25
2026-05-12	30	3	1.89
2026-05-12	197	0.813	2.25
2026-05-12	121	7.295	1.29
2026-05-13	58	1.289	2.49
2026-05-13	136	0.231	12.95
2026-05-13	39	0.902	3.99
2026-05-13	167	1	1.59
2026-05-13	190	4	3.15
2026-05-13	57	2	1.35
2026-05-13	139	0.243	14.95
2026-05-13	26	0.261	1.19
2026-05-13	83	0.736	2.39
2026-05-13	103	1.192	2.19
2026-05-13	100	0.379	2.69
2026-05-13	12	2.876	2.25
2026-05-13	94	2.481	2.85
2026-05-13	190	1	3.15
2026-05-13	43	1.045	1.79
2026-05-13	112	1.873	2.59
2026-05-13	114	2.147	4.5
2026-05-13	11	1.263	3.95
2026-05-13	111	2.434	1.75
2026-05-13	71	1	1.99
2026-05-13	44	0.349	1.75
2026-05-13	189	2	3.15
2026-05-13	190	2	3.15
2026-05-13	74	1	2.35
2026-05-13	28	1	2.85
2026-05-13	152	1	1.75
2026-05-13	4	4	1.05
2026-05-13	227	1	1.69
2026-05-13	146	0.267	14.39
2026-05-13	82	4	0.99
2026-05-13	70	1	1.49
2026-05-13	250	0.259	2.39
2026-05-13	61	1	1.89
2026-05-13	89	9.203	0.79
2026-05-13	135	0.368	12.95
2026-05-13	30	1	1.89
2026-05-13	52	13.747	0.99
2026-05-13	96	0.992	2.5
2026-05-13	69	6	1.25
2026-05-13	185	1	1.99
2026-05-13	85	1	1.49
2026-05-13	66	1	1.59
2026-05-13	166	1	2.45
2026-05-13	196	3	3.15
2026-05-13	65	2	1.45
2026-05-13	124	5.703	1.55
2026-05-13	106	0.518	1.99
2026-05-13	109	0.459	2.59
2026-05-13	8	1	2.25
2026-05-13	197	2.107	2.25
2026-05-13	146	0.581	14.39
2026-05-13	92	3.404	0.89
2026-05-13	117	0.496	2.5
2026-05-13	44	3.737	1.75
2026-05-13	48	1	1.99
2026-05-13	73	2	1.49
2026-05-13	79	4	1.55
2026-05-13	17	1	1.69
2026-05-13	43	1.413	1.79
2026-05-13	197	3.222	2.25
2026-05-13	81	3	1.25
2026-05-13	207	1	1.29
2026-05-13	153	1	1.99
2026-05-13	122	0.054	2.99
2026-05-13	107	2.482	1.99
2026-05-13	93	4	3
2026-05-13	114	0.833	4.5
2026-05-13	18	2.007	1.35
2026-05-13	226	1	1.35
2026-05-13	18	1.963	1.35
2026-05-13	166	4	2.45
2026-05-13	84	5	1.59
2026-05-13	187	1.633	5.45
2026-05-13	42	5.777	1.39
2026-05-13	54	2	2.59
2026-05-13	137	0.158	18.75
2026-05-13	224	1	0.99
2026-05-13	125	1	2.35
2026-05-13	145	0.156	22.95
2026-05-13	101	3.857	3
2026-05-13	97	0.223	1.75
2026-05-13	49	1	3
2026-05-13	33	2.138	1.59
2026-05-13	195	5	2.25
2026-05-13	83	1.678	2.39
2026-05-13	194	1.091	2.75
2026-05-13	68	1	1.99
2026-05-13	248	0.008	10.95
2026-05-13	77	1	2.35
2026-05-13	158	1	2.29
2026-05-13	102	0.234	1.75
2026-05-13	125	2	2.35
2026-05-13	87	3	1.39
2026-05-13	18	1.8	1.35
2026-05-13	142	0.325	6.95
2026-05-13	11	0.99	3.95
2026-05-13	28	4	2.85
2026-05-13	194	1.28	2.75
2026-05-13	216	1	2.79
2026-05-13	21	1	0.99
2026-05-13	38	5.571	1.89
2026-05-13	59	0.085	4
2026-05-13	215	1	2.79
2026-05-13	138	1.641	4.59
2026-05-13	75	1	1.59
2026-05-13	141	0.14	11.89
2026-05-13	47	0.267	3
2026-05-13	3	1	1.45
2026-05-13	55	1	2.99
2026-05-13	18	3.207	1.35
2026-05-13	140	0.414	12.95
2026-05-13	218	5	1.39
2026-05-13	81	1	1.25
2026-05-13	66	2	1.59
2026-05-13	128	1	2.25
2026-05-13	40	1	1.99
2026-05-13	35	1	1.35
2026-05-13	56	3	3.49
2026-05-13	149	0.339	4.99
2026-05-13	40	1	1.99
2026-05-13	193	3	2.5
2026-05-13	108	0.187	2.35
2026-05-13	41	2.957	1.85
2026-05-13	71	1	1.99
2026-05-13	121	1.915	1.29
2026-05-13	78	7	1.09
2026-05-13	89	7.949	0.79
2026-05-13	27	1	2.59
2026-05-13	208	3	0.95
2026-05-13	194	4.604	2.75
2026-05-13	44	5.834	1.75
2026-05-13	198	6.681	1.19
2026-05-13	121	6.016	1.29
2026-05-13	72	3	0.95
2026-05-13	118	0.153	4
2026-05-13	94	1.982	2.85
2026-05-13	121	6.132	1.29
2026-05-13	101	0.93	3
2026-05-13	41	2.13	1.85
2026-05-13	53	1	2.59
2026-05-13	93	1	3
2026-05-13	61	1	1.89
2026-05-13	178	0.553	3.29
2026-05-13	43	4.335	1.79
2026-05-13	121	10.907	1.29
2026-05-13	201	0.662	1.95
2026-05-13	162	1	1.19
2026-05-13	95	3.866	2.39
2026-05-13	76	3	0.79
2026-05-13	76	11	0.79
2026-05-13	24	1.126	1.19
2026-05-13	39	1.501	3.99
2026-05-13	130	3	1.89
2026-05-13	75	2	1.59
2026-05-13	98	0.996	2.3
2026-05-13	95	0.582	2.39
2026-05-13	55	1	2.99
2026-05-13	144	0.323	5.39
2026-05-13	187	0.174	5.45
2026-05-13	130	1	1.89
2026-05-13	30	2	1.89
2026-05-13	9	3	0.85
2026-05-13	27	1	2.59
2026-05-13	154	1	1.99
2026-05-13	91	19.551	0.69
2026-05-13	105	1.6	1.75
2026-05-13	137	0.21	18.75
2026-05-13	31	0.42	5.69
2026-05-13	209	1	1.19
2026-05-13	193	1	2.5
2026-05-13	89	8.291	0.79
2026-05-13	33	2.755	1.59
2026-05-13	213	2	2.85
2026-05-13	46	0.3	3
2026-05-13	55	1	2.99
2026-05-13	121	2.07	1.29
2026-05-13	214	1	2.79
2026-05-13	93	5	3
2026-05-13	124	4.226	1.55
2026-05-13	93	4	3
2026-05-13	49	1	3
2026-05-13	99	1.194	2.99
2026-05-13	124	0.677	1.55
2026-05-13	56	1	3.49
2026-05-13	189	1	3.15
2026-05-13	167	3	1.59
2026-05-13	50	1	3
2026-05-13	185	2	1.99
2026-05-13	127	4	2.49
2026-05-13	70	2	1.49
2026-05-13	219	2	0.99
2026-05-13	52	3.949	0.99
2026-05-13	165	2.28	5
2026-05-13	114	3.253	4.5
2026-05-13	134	0.511	14.75
2026-05-13	113	0.021	4.25
2026-05-13	187	0.679	5.45
2026-05-13	52	0.818	0.99
2026-05-13	106	4.784	1.99
2026-05-13	43	2.419	1.79
2026-05-13	92	2.416	0.89
2026-05-13	23	3	1.25
2026-05-13	207	1	1.29
2026-05-13	16	1.264	1.25
2026-05-13	199	2.689	2.19
2026-05-13	211	2	1.15
2026-05-13	88	1.607	2.19
2026-05-13	48	1	1.99
2026-05-13	148	0.19	5.99
2026-05-13	155	1	0.85
2026-05-14	224	1	0.99
2026-05-14	106	1.317	1.99
2026-05-14	52	2.364	0.99
2026-05-14	93	3	3
2026-05-14	165	2.366	5
2026-05-14	27	1	2.59
2026-05-14	47	0.283	3
2026-05-14	48	1	1.99
2026-05-14	41	5.373	1.85
2026-05-14	55	3	2.99
2026-05-14	215	1	2.79
2026-05-14	124	1.652	1.55
2026-05-14	81	4	1.25
2026-05-14	114	1.949	4.5
2026-05-14	144	0.343	5.39
2026-05-14	134	0.191	14.75
2026-05-14	139	0.257	14.95
2026-05-14	74	1	2.35
2026-05-14	92	6.36	0.89
2026-05-14	48	1	1.99
2026-05-14	197	2.6	2.25
2026-05-14	106	1.558	1.99
2026-05-14	9	2	0.85
2026-05-14	58	1.361	2.49
2026-05-14	52	9.98	0.99
2026-05-14	94	3.358	2.85
2026-05-14	12	2.111	2.25
2026-05-14	55	1	2.99
2026-05-14	124	8.187	1.55
2026-05-14	187	0.706	5.45
2026-05-14	89	12.392	0.79
2026-05-14	61	1	1.89
2026-05-14	248	0.008	10.95
2026-05-14	208	3	0.95
2026-05-14	136	0.244	12.95
2026-05-14	114	0.629	4.5
2026-05-14	18	9.467	1.35
2026-05-14	226	2	1.35
2026-05-14	89	9.19	0.79
2026-05-14	167	4	1.59
2026-05-14	219	2	0.99
2026-05-14	112	1.977	2.59
2026-05-14	149	0.359	4.99
2026-05-14	42	1.338	1.39
2026-05-14	162	1	1.19
2026-05-14	76	12	0.79
2026-05-14	125	3	2.35
2026-05-14	66	1	1.59
2026-05-14	128	1	2.25
2026-05-14	54	1	2.59
2026-05-14	199	2.84	2.19
2026-05-14	196	2	3.15
2026-05-14	155	1	0.85
2026-05-14	97	0.234	1.75
2026-05-14	30	3	1.89
2026-05-14	105	1.691	1.75
2026-05-14	91	19.478	0.69
2026-05-14	213	2	2.85
2026-05-14	52	4.515	0.99
2026-05-14	141	0.149	11.89
2026-05-14	130	3	1.89
2026-05-14	59	0.09	4
2026-05-14	194	3.658	2.75
2026-05-14	109	0.486	2.59
2026-05-14	113	0.021	4.25
2026-05-14	57	2	1.35
2026-05-14	138	1.732	4.59
2026-05-14	49	1	3
2026-05-14	11	1.38	3.95
2026-05-14	12	0.924	2.25
2026-05-14	101	3.27	3
2026-05-14	3	1	1.45
2026-05-14	195	2	2.25
2026-05-14	93	3	3
2026-05-14	77	1	2.35
2026-05-14	121	3.202	1.29
2026-05-14	4	5	1.05
2026-05-14	250	0.272	2.39
2026-05-14	33	5.164	1.59
2026-05-14	43	5.598	1.79
2026-05-14	17	1	1.69
2026-05-14	82	4	0.99
2026-05-14	91	1.159	0.69
2026-05-14	193	1	2.5
2026-05-14	187	0.967	5.45
2026-05-14	121	1.581	1.29
2026-05-14	107	2.623	1.99
2026-05-14	85	1	1.49
2026-05-14	56	1	3.49
2026-05-14	135	0.388	12.95
2026-05-14	42	1.489	1.39
2026-05-14	185	1	1.99
2026-05-14	189	2	3.15
2026-05-14	8	1	2.25
2026-05-14	137	0.179	18.75
2026-05-14	49	1	3
2026-05-14	65	2	1.45
2026-05-14	93	4	3
2026-05-14	94	1.347	2.85
2026-05-14	118	0.16	4
2026-05-14	190	4	3.15
2026-05-14	140	0.211	12.95
2026-05-14	75	3	1.59
2026-05-14	154	1	1.99
2026-05-14	198	3.193	1.19
2026-05-14	103	1.26	2.19
2026-05-14	61	1	1.89
2026-05-14	31	0.443	5.69
2026-05-14	28	1	2.85
2026-05-14	214	1	2.79
2026-05-14	101	0.323	3
2026-05-14	207	2	1.29
2026-05-14	187	0.952	5.45
2026-05-14	82	1	0.99
2026-05-14	56	1	3.49
2026-05-14	84	1	1.59
2026-05-14	28	1	2.85
2026-05-14	158	1	2.29
2026-05-14	84	1	1.59
2026-05-14	87	3	1.39
2026-05-14	11	1	3.95
2026-05-14	93	1	3
2026-05-14	89	5.278	0.79
2026-05-14	146	0.818	14.39
2026-05-14	83	2.552	2.39
2026-05-14	81	1	1.25
2026-05-14	35	1	1.35
2026-05-14	43	1.961	1.79
2026-05-14	40	2	1.99
2026-05-14	8	1	2.25
2026-05-14	117	0.524	2.5
2026-05-14	100	0.401	2.69
2026-05-14	16	1.328	1.25
2026-05-14	194	0.218	2.75
2026-05-14	153	1	1.99
2026-05-14	101	1.46	3
2026-05-14	114	1.827	4.5
2026-05-14	70	3	1.49
2026-05-14	68	1	1.99
2026-05-14	193	3	2.5
2026-05-14	71	1	1.99
2026-05-14	56	2	3.49
2026-05-14	50	1	3
2026-05-14	52	2.687	0.99
2026-05-14	124	1.355	1.55
2026-05-14	39	0.84	3.99
2026-05-14	76	2	0.79
2026-05-14	140	0.225	12.95
2026-05-14	190	1	3.15
2026-05-14	42	1.799	1.39
2026-05-14	111	2.571	1.75
2026-05-14	102	0.246	1.75
2026-05-14	44	3.263	1.75
2026-05-14	121	10.372	1.29
2026-05-14	28	3	2.85
2026-05-14	146	0.078	14.39
2026-05-14	53	1	2.59
2026-05-14	28	1	2.85
2026-05-14	127	4	2.49
2026-05-14	79	3	1.55
2026-05-14	142	0.344	6.95
2026-05-14	166	3	2.45
2026-05-14	227	1	1.69
2026-05-14	166	2	2.45
2026-05-14	24	1.193	1.19
2026-05-14	84	4	1.59
2026-05-14	145	0.165	22.95
2026-05-14	9	1	0.85
2026-05-14	93	3	3
2026-05-14	23	3	1.25
2026-05-14	39	1.697	3.99
2026-05-14	95	4.665	2.39
2026-05-14	21	1	0.99
2026-05-14	46	0.317	3
2026-05-14	93	1	3
2026-05-14	114	2.053	4.5
2026-05-14	134	0.348	14.75
2026-05-14	66	2	1.59
2026-05-14	148	0.2	5.99
2026-05-14	44	7.217	1.75
2026-05-14	216	1	2.79
2026-05-14	152	1	1.75
2026-05-14	197	3.018	2.25
2026-05-14	26	0.277	1.19
2026-05-14	209	2	1.19
2026-05-14	96	1.048	2.5
2026-05-14	130	1	1.89
2026-05-14	78	7	1.09
2026-05-14	211	2	1.15
2026-05-14	189	1	3.15
2026-05-14	201	0.697	1.95
2026-05-14	54	2	2.59
2026-05-14	69	1	1.25
2026-05-14	218	5	1.39
2026-05-14	122	0.057	2.99
2026-05-14	79	1	1.55
2026-05-14	178	0.584	3.29
2026-05-14	73	2	1.49
2026-05-14	42	1.475	1.39
2026-05-14	43	2.179	1.79
2026-05-14	121	5.225	1.29
2026-05-14	72	4	0.95
2026-05-14	88	1.694	2.19
2026-05-14	185	2	1.99
2026-05-14	190	2	3.15
2026-05-14	121	2.326	1.29
2026-05-14	108	0.2	2.35
2026-05-14	98	1.048	2.3
2026-05-14	114	0.12	4.5
2026-05-14	196	1	3.15
2026-05-14	106	2.724	1.99
2026-05-14	121	5.829	1.29
2026-05-14	69	5	1.25
2026-05-14	38	5.884	1.89
2026-05-14	194	3.491	2.75
2026-05-14	99	1.261	2.99
2026-05-14	137	0.21	18.75
2026-05-14	195	3	2.25
2026-05-14	198	3.866	1.19
2026-05-15	18	3.896	1.35
2026-05-15	93	4	3
2026-05-15	146	0.074	14.39
2026-05-15	121	2.767	1.29
2026-05-15	187	0.817	5.45
2026-05-15	21	1	0.99
2026-05-15	92	4.775	0.89
2026-05-15	39	1.133	3.99
2026-05-15	41	4.027	1.85
2026-05-15	226	2	1.35
2026-05-15	149	0.433	4.99
2026-05-15	89	18.38	0.79
2026-05-15	165	0.412	5
2026-05-15	88	2.05	2.19
2026-05-15	71	1	1.99
2026-05-15	99	1.525	2.99
2026-05-15	39	0.614	3.99
2026-05-15	75	4	1.59
2026-05-15	28	1	2.85
2026-05-15	53	1	2.59
2026-05-15	124	9.632	1.55
2026-05-15	28	1	2.85
2026-05-15	105	2.051	1.75
2026-05-15	114	3.304	4.5
2026-05-15	74	1	2.35
2026-05-15	122	0.07	2.99
2026-05-15	125	2	2.35
2026-05-15	65	2	1.45
2026-05-15	250	0.331	2.39
2026-05-15	93	2	3
2026-05-15	91	4.29	0.69
2026-05-15	137	0.197	18.75
2026-05-15	190	2	3.15
2026-05-15	55	4	2.99
2026-05-15	70	3	1.49
2026-05-15	195	1	2.25
2026-05-15	93	4	3
2026-05-15	40	2	1.99
2026-05-15	57	2	1.35
2026-05-15	47	0.343	3
2026-05-15	194	1.084	2.75
2026-05-15	33	6.258	1.59
2026-05-15	11	2.881	3.95
2026-05-15	14	0.389	0.95
2026-05-15	195	1	2.25
2026-05-15	215	1	2.79
2026-05-15	219	2	0.99
2026-05-15	24	1.437	1.19
2026-05-15	137	0.274	18.75
2026-05-15	207	2	1.29
2026-05-15	148	0.242	5.99
2026-05-15	92	2.921	0.89
2026-05-15	121	7.163	1.29
2026-05-15	216	1	2.79
2026-05-15	118	0.195	4
2026-05-15	142	0.416	6.95
2026-05-15	30	4	1.89
2026-05-15	153	1	1.99
2026-05-15	187	1.215	5.45
2026-05-15	155	2	0.85
2026-05-15	166	5	2.45
2026-05-15	83	3.088	2.39
2026-05-15	167	4	1.59
2026-05-15	68	1	1.99
2026-05-15	124	2.774	1.55
2026-05-15	89	2.911	0.79
2026-05-15	138	2.096	4.59
2026-05-15	166	1	2.45
2026-05-15	94	1.179	2.85
2026-05-15	56	1	3.49
